Measurement time,FCAS Event (%),Full Charge Energy (kWh),Nominal Energy (kWh),Expected Energy (kWh),Charge P Max (kW),Discharge P Max (kW),Available Blocks,3 Phase Voltage (V),3 Phase Current (A),3 Phase Power (kW),3 Phase Reactive Power (kVAr),3 Phase Apparent Power (kVA),Power Factor,Frequency (Hz),Real Energy Imported (kWh),Real Energy Exported (kWh),Reactive Energy Imported (kVArh),Reactive Energy Exported (kVArh),Apparent Energy (kVAh),Energy Price ($/MWh),Raise 6sec Price ($/MWh),Raise 60sec Price ($/MWh),Raise 5min Price ($/MWh)
2022-03-02T01:15:00+10:00,0%,2049.844,223.196,196.067,,,,241.81,39.85,-16.18046,-20691.04,28.60898,-0.48,50.01,1775645.184,1527069.568,13229.246,289733.024,1916311.936,93.21,1.6,1.94,0.72
2022-03-02T01:20:00+10:00,0%,2049.844,221.15,192.615,,,,241.77,30.11,-1.18073,-20901.91,20.96784,-0.06,50.01,1775645.184,1527070.848,13229.246,289734.752,1916312.192,89.14,1.48,1.73,0.75
2022-03-02T01:25:00+10:00,0%,2049.844,220.774,191.916,,,,241.79,30.1,-5.88054,-20439.86,21.454369999999997,-0.28,50,1775645.184,1527070.976,13229.246,289736.512,1916312.704,90.39,1.48,1.49,0.75
2022-03-02T01:30:00+10:00,0%,2049.845,220.071,191.08,,,,241.73,30.62,-6.85007,-20494.59,21.8171,-0.31,50.01,1775645.184,1527071.488,13229.246,289738.176,1916312.704,89.75,1.6,1.6,0.75
2022-03-02T01:35:00+10:00,0%,2049.843,219.234,190.303,,,,241.93,29.23,-3.64996,-20444.77,20.806060000000002,-0.18,50,1775645.184,1527072,13229.246,289739.904,1916312.704,87.86,1.48,1.6,0.75
2022-03-02T01:40:00+10:00,0%,2049.837,218.693,189.869,,,,242.13,29.56,-4.30132,-20493.75,21.068189999999998,-0.2,50.02,1775645.184,1527072.384,13229.246,289741.6,1916312.704,88.49,1.48,1.49,0.75
2022-03-02T01:45:00+10:00,0%,2049.787,217.858,189.278,,,,242.11,29.25,1.78284,-20494.58,20.65641,0.09,50.02,1775645.184,1527072.768,13229.246,289743.328,1916312.704,83.09,1.6,1.49,0.75
2022-03-02T01:50:00+10:00,0%,2049.747,217.402,189.07,,,,242.26,29.22,0.29057,-20688.04,20.862099999999998,0.01,50,1775645.312,1527072.768,13229.246,289744.992,1916313.984,89.71,1.48,1.43,0.68
2022-03-02T01:55:00+10:00,0%,2049.71,216.881,188.807,,,,242.33,28.91,-2.69246,-20468.86,20.616220000000002,-0.13,50,1775645.312,1527072.768,13229.246,289746.72,1916314.752,88.46,1.5,1.6,0.75
2022-03-02T02:00:00+10:00,0%,2049.685,216.051,188.336,,,,242.33,38.92,-16.58419,-20567.61,27.931240000000003,-0.55,50,1775645.312,1527073.024,13229.246,289748.448,1916314.88,83.2,1.95,1.7,0.75
2022-03-02T02:05:00+10:00,0%,2049.659,214.167,187.724,,,,242.34,22.52,-1.78119,-15422.82,15.54557,-0.07,50,1775645.312,1527074.432,13229.246,289750.112,1916315.136,83.09,1.48,1.43,0.72
2022-03-02T02:10:00+10:00,0%,2049.662,213.669,187.524,,,,241.82,238.3,173.30262,-8526.78,173.48142,1,49.99,1775645.824,1527074.688,13229.246,289751.392,1916316.672,68.98,1.48,1.43,0.72
2022-03-02T02:15:00+10:00,0%,2049.65,228.153,198.589,,,,241.52,328.54,232.93338,-17506.77,243.44097,0.54,49.99,1775663.104,1527074.688,13229.246,289752.128,1916334.336,85.63,1,1.43,0.72
2022-03-02T02:20:00+10:00,0%,2049.649,251.468,218.773,,,,241.48,412.96,295.83105,-7160.64,298.20434,0.63,50,1775682.688,1527074.688,13229.25,289753.472,1916353.792,68.21,1,0.96,0.5
2022-03-02T02:25:00+10:00,0%,2049.649,275.674,239.258,,,,239.38,1519.44,1095.73039,-7431.35,1095.66074,1,50,1775710.592,1527074.688,13229.254,289754.112,1916381.824,71.25,0.96,0.95,0.68
2022-03-02T02:30:00+10:00,0%,2049.651,370.124,315.787,,,,239.3,1546.08,1109.20926,-7713.08,1109.311,1,49.98,1775798.144,1527074.688,13229.254,289754.72,1916469.376,68.21,0.96,0.95,0.68
2022-03-02T02:35:00+10:00,0%,2049.647,450.379,394.323,,,,239.76,1261.68,906.6500500000001,-5676.78,906.72611,1,49.98,1775893.888,1527074.688,13229.254,289755.392,1916565.888,70.76,0.96,0.75,0.68
2022-03-02T02:40:00+10:00,0%,2049.649,518.231,460.428,,,,241.25,476.31,340.71655,1359.56,340.80197999999996,-0.51,50,1775968.64,1527074.688,13229.254,289755.84,1916640.128,72.57,0.96,0.75,0.5
2022-03-02T02:45:00+10:00,0%,2049.651,543.858,485.763,,,,241.45,315.29,227.76169000000002,-8446.85,229.54665,0.85,50,1775997.056,1527074.688,13229.389,289755.872,1916668.416,72.07,0.96,0.75,0.68
2022-03-02T02:50:00+10:00,0%,2049.645,562.556,504.146,,,,240,337.22,241.5385,-6277.43,242.01347,0.59,49.99,1776016.384,1527074.688,13229.391,289756.48,1916687.872,72.38,0.96,0.75,0.5
2022-03-02T02:55:00+10:00,0%,2049.649,579.818,521.263,,,,237.61,1471.24,1054.6006499999999,-6796.2,1054.47065,1,49.99,1776038.912,1527074.688,13229.396,289757.024,1916710.656,70.28,0.96,0.75,0.5
2022-03-02T03:00:00+10:00,0%,2049.652,655.432,595.08,,,,238.81,877.55,628.19396,-2515.6,628.27341,1,49.99,1776126.336,1527074.688,13229.396,289757.6,1916797.952,72.07,0.96,0.96,0.5
2022-03-02T03:05:00+10:00,0%,2049.654,701.621,640.879,,,,237.67,1476.83,1054.88672,-7008.03,1054.8244399999999,1,50,1776179.456,1527074.688,13229.396,289757.824,1916851.2,68.21,1.43,1.6,0.5
2022-03-02T03:10:00+10:00,0%,2049.652,778.034,715.982,,,,240.4,105.72,68.68539999999999,-18034.04,75.74389,0.73,50,1776264.192,1527074.688,13229.396,289758.368,1916935.808,70.28,0.96,1,0.5
2022-03-02T03:15:00+10:00,0%,2049.653,782.593,720.664,,,,239.33,683.13,489.28419,-642.54,489.17126,0.54,50,1776270.08,1527074.688,13229.396,289759.904,1916942.464,72.57,0.96,0.96,0.5
2022-03-02T03:20:00+10:00,0%,2049.653,817.98,755.651,,,,240.33,142.04,85.71455,-15377.98,101.24080000000001,-0.2,50,1776309.376,1527074.688,13229.41,289759.968,1916981.504,79.67,1.43,1.49,0.5
2022-03-02T03:25:00+10:00,0%,2049.655,824.689,762.174,,,,240.48,27.65,0.34706,-19536.88,19.48205,0.02,50.01,1776316.288,1527074.688,13229.444,289761.344,1916989.44,83.09,1.43,1.6,0.5
2022-03-02T03:30:00+10:00,0%,2049.655,824.62,762.083,,,,240.57,50.48,19.447560000000003,-19189.05,36.49573,0.18,50,1776316.672,1527074.688,13229.444,289762.976,1916990.976,83.09,1.48,1.94,0.68
2022-03-02T03:35:00+10:00,0%,2049.658,825.822,762.997,,,,240.57,28.13,3.8025900000000004,-19160.59,19.75292,0.19,50,1776318.08,1527074.688,13229.444,289764.576,1916992.768,83.2,1.48,1.6,0.68
2022-03-02T03:40:00+10:00,0%,2049.548,826.379,763.566,,,,240.58,27.63,0.74713,-19369.96,19.48713,0.04,49.99,1776318.464,1527074.688,13229.444,289766.08,1916994.432,85.99,1.48,1.6,0.68
2022-03-02T03:45:00+10:00,0%,2049.418,828.9,766.042,,,,240.8,29.94,0.19486,-21300.49,21.575950000000002,0.01,49.99,1776318.592,1527074.688,13229.444,289767.776,1916995.072,87.85,1.49,1.7,0.5
